   31 -1.500000e+001  2.000000e-002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   32 -1.550000e+001  2.000000e-002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   33 -1.600000e+001  2.000000e-002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   34 -1.650000e+001  2.000000e-002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   35 -1.700000e+001  2.000000e-002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   36 -1.750000e+001  2.000000e-002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   37 -1.800000e+001  2.000000e-002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   38 -1.850000e+001  2.000000e-002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   39 -1.900000e+001  2.000000e-002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   40 -1.950000e+001  2.000000e-002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   41 -2.000000e+001  2.000000e-002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   42 -2.050000e+001  2.000000e-002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   43 -2.100000e+001  2.000000e-002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   44 -2.150000e+001  2.000000e-002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   45 -2.200000e+001  2.000000e-002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   46 -2.250000e+001  2.000000e-002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   47 -2.300000e+001  2.000000e-002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   48 -2.350000e+001  2.000000e-002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   49 -2.400000e+001  2.000000e-002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   50 -2.450000e+001  2.000000e-002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   51 -2.500000e+001  2.000000e-002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   52 -2.550000e+001  2.000000e-002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   53 -2.600000e+001  2.000000e-002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   54 -2.650000e+001  2.000000e-002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   55 -2.700000e+001  2.000000e-002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   56 -2.750000e+001  2.000000e-002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   57 -2.800000e+001  2.000000e-002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   58 -2.850000e+001  2.000000e-002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   59 -2.900000e+001  2.000000e-002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   60 -2.950000e+001  2.000000e-002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   61 -3.000000e+001  2.000000e-002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   62 -3.050000e+001  2.000000e-002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   63 -3.100000e+001  2.000000e-002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   64 -3.150000e+001  2.000000e-002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   65 -3.200000e+001  2.000000e-002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   66 -3.250000e+001  2.000000e-002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   67 -3.300000e+001  2.000000e-002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   68 -3.350000e+001  2.000000e-002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   69 -3.400000e+001  2.000000e-002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   70 -3.450000e+001  2.000000e-002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   71 -3.500000e+001  2.000000e-002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   72 -3.550000e+001  2.000000e-002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   73 -3.600000e+001  2.000000e-002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   74 -3.650000e+001  2.000000e-002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   75 -3.700000e+001  2.000000e-002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   76 -3.750000e+001  2.000000e-002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   77 -3.800000e+001  2.000000e-002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   78 -3.850000e+001  2.000000e-002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   79 -3.900000e+001  2.000000e-002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   80 -3.950000e+001  2.000000e-002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   81 -4.000000e+001  2.000000e-002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   82 -4.050000e+001  2.000000e-002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   83 -4.100000e+001  2.000000e-002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   84 -4.150000e+001  2.000000e-002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   85 -4.200000e+001  2.000000e-002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   86 -4.250000e+001  2.000000e-002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   87 -4.300000e+001  2.000000e-002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   88 -4.350000e+001  2.000000e-002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   89 -4.400000e+001  2.000000e-002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   90 -4.450000e+001  2.000000e-002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   91 -4.500000e+001  2.000000e-002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   92 -4.550000e+001  2.000000e-002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   93 -4.600000e+001  2.000000e-002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   94 -4.650000e+001  2.000000e-002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   95 -4.700000e+001  2.000000e-002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   96 -4.750000e+001  2.000000e-002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   97 -4.800000e+001  2.000000e-002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   98 -4.850000e+001  2.000000e-002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   99 -4.900000e+001  2.000000e-002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  100 -4.950000e+001  2.000000e-002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
  101 -5.000000e+001  2.000000e-002    1    1  0.000000e+000  1.000000e+000  1.000000e+000  1.000000e+000              
   10
    7   11   17   20   26   29   32   35   38   41
